Id,Number of gates,Parameterized gates,Non-local gates,Training time,Training iterations,CrossEntropy,Accuracy,Hilbert-Schmidt norm,Meyer Wallach,FP1,FP2,DKL
9623,30,17,10,383.376882314682,23,0.7490835708968564,0.6666666666666666,0.13250001388798324,0.9649674218276235,0.06162986573795865,0.009802782811242843,0.13479142464337357
9624,25,9,11,205.83803868293762,21,1.0020921388928383,0.4,0.14566024778252512,0.9793470465485931,0.06213791018812121,0.015483662614156896,0.7058236011593955
9625,31,19,10,476.24773621559143,28,0.6535218187375857,0.8666666666666667,0.13721939011954118,0.9613926521465822,0.06268985660453039,0.009173427752066834,0.08815335441624766
9626,24,10,13,292.04596877098083,25,0.892882552780968,0.4,0.14412904415466046,0.8973677122140188,0.06083815827727441,0.01638596935000069,0.8252927835060475
9627,31,13,11,650.8550028800964,45,0.6934963311659669,0.7333333333333333,0.13274161240265456,0.9632282003040187,0.06171743444074041,0.009601458895835534,0.1160670462568812
9628,27,12,13,511.48955965042114,39,0.8632756811992977,0.6666666666666666,0.4441965317204485,0.4652039885884798,0.2498408005028538,0.11446907836362971,2.88767685494714
9629,26,9,11,301.6498279571533,30,0.8056933952725449,0.8,0.13252687785737816,0.8382046417927037,0.059651243869966016,0.013911448731213891,0.6084329759929284
9630,21,6,10,226.73159742355347,34,0.6505926470662798,0.8666666666666667,0.2888235833295055,0.43816487384471775,0.1245663911864042,0.047566744967919294,1.2606635284169898
9631,26,14,10,392.17622995376587,27,1.190540746392457,0.26666666666666666,0.28872332565557135,0.543195544148266,0.12430449292077314,0.033878814919174396,0.5651835507155343
9632,26,15,8,343.78180384635925,28,0.8335674591804343,0.6666666666666666,0.14797529329405143,0.7878831265625825,0.06137960546903721,0.011143739887662577,0.2512869587280461
9633,19,6,9,126.89309287071228,20,0.88722890422437,0.6,0.28788205032342323,0.9999991218128695,0.12277425270455535,0.043123461266969955,1.0074312676272204
9634,30,13,9,845.2925412654877,72,0.4863195729726627,0.8,0.12747284897839703,0.8881410257874965,0.06330555525634006,0.0115162230615117,0.22553603355161678
9635,31,16,12,853.7593719959259,52,0.6687162903860193,0.8,0.13158099264675052,0.9673797462974124,0.06310625961681546,0.009094826061325927,0.07828813056191329
9636,25,8,12,241.11247730255127,28,1.1182210417897351,0.6,0.13592295802729673,0.7350096321399288,0.06217615022019934,0.014187914960498756,0.45172719203303296
9637,25,8,12,445.57510900497437,47,0.9077304784814316,0.4666666666666667,0.2841813842682571,0.7163267430775911,0.12443723410101033,0.03724498100376026,0.6809634222253048
9638,24,9,11,396.99033093452454,38,0.8030035980882376,0.8,0.27547103652451954,0.9999990943542848,0.12176129979602392,0.04126367183705852,0.94206208666897
9639,30,16,10,362.1827771663666,22,0.7523426983765946,0.7333333333333333,0.14011092621987759,0.9718792454318919,0.06065101627552442,0.007513993973176946,0.046494928424771306
9640,23,10,11,375.0737392902374,37,0.6914382979410393,0.9333333333333333,0.1294936653892357,0.945467707708043,0.061950735868237475,0.0113786190030917,0.24034730707233457
9641,29,17,8,453.13241362571716,29,0.8799090577099924,0.7333333333333333,0.28314181742454947,0.8578901428085021,0.12370467255348808,0.03401858116273246,0.580535845469311
9642,24,11,9,405.23323941230774,39,0.7371500607385414,0.7333333333333333,0.1314985685327511,0.9415701309991408,0.06363174220743527,0.01290793830645564,0.40302486747485644
9643,27,12,11,329.2760765552521,26,0.5115225198771933,0.8,0.13300700186211512,0.9554642294026177,0.05969909417252918,0.011074697844647789,0.2666191282670887
9644,23,8,11,194.18358278274536,23,0.894850719778025,0.7333333333333333,0.15167880990325922,0.722498126012288,0.06365175773429828,0.015877614069398988,0.6686099237767885
9645,25,12,8,426.2147672176361,44,0.6548645302784446,0.8666666666666667,0.14025026666913268,0.8960308719262793,0.0620104240718705,0.008554197952951153,0.07274549606649666
9646,30,12,13,303.4032938480377,20,0.9007420620559693,0.6666666666666666,0.14308698439233009,0.7396783496722188,0.06428042754189195,0.011913307517500882,0.21659928166023174
9647,32,17,8,295.39984250068665,21,0.9734103366842829,0.3333333333333333,0.14896788334240413,0.7262896432954042,0.060868782879267586,0.012261146462386551,0.35657804954539385
9648,20,6,12,341.54968309402466,53,0.8006262379897514,0.7333333333333333,0.13715652581285045,0.8852731807210802,0.061093240884244844,0.016620520439014155,0.9240321685412974
9649,30,13,10,514.4257471561432,39,0.7696539367202696,0.6,0.1347095618372258,0.9589837882626037,0.06290432232290781,0.01008622817002123,0.13276166863088343
9650,21,10,9,311.4982855319977,34,0.6273939996709448,0.8666666666666667,0.13741462922236555,0.9124202310513166,0.06298700136113525,0.00949460285943976,0.09504944984030045
9651,27,12,10,317.1044907569885,28,0.8736898067904747,0.8,0.13247553950951163,0.9841836598691609,0.05942066391915017,0.01009390948875072,0.19844941187624676
9652,27,11,12,318.5342507362366,25,0.6050201498180016,0.6666666666666666,0.1249636955849143,0.8957314698326166,0.06132496664209166,0.013891240171240367,0.5358086969655378
9653,26,12,9,759.2563076019287,68,0.6047897234853131,0.5333333333333333,0.28947474066002815,0.5926399118423299,0.12174587393113517,0.033913212427565884,0.591390494033688
9654,27,15,10,638.9374070167542,44,0.7063857553729037,0.6666666666666666,0.13011436343386135,0.940490682508387,0.06486852223636859,0.01291876073508725,0.29707194923425284
9655,20,9,9,492.7304310798645,60,0.6428210977322399,0.8666666666666667,0.12642406324788621,0.8673540077965568,0.06342714054912879,0.01592344666228325,0.6495827609536853
9656,28,12,9,518.3577401638031,44,1.0031325513823404,0.4,0.12848559479389482,0.8638447243809253,0.060524411159943656,0.01913968837350671,1.1902846983076119
9657,21,12,9,555.0365946292877,49,0.552545610624126,0.8666666666666667,0.1503614130526784,0.6071807525842925,0.06328156010347787,0.016426212536394005,0.7825049038972528
9658,26,13,9,838.2516732215881,65,0.616988166257076,0.8,0.2805958350713957,0.6412755110421449,0.12263005035140652,0.04141054732601925,0.9105543336561205
9659,26,12,13,378.22524333000183,27,0.8500832734524724,0.7333333333333333,0.1388660573229536,0.9020090168372925,0.062011324651780754,0.010443337322179893,0.1739878091046027
9660,26,11,11,747.5280468463898,61,0.40442037003672315,0.9333333333333333,0.14613565644570617,0.9441288365131522,0.06235001566251793,0.010143635656109339,0.14534663130644482
9661,28,19,8,773.9311125278473,48,0.391408827451467,0.9333333333333333,0.1487666869332218,0.9323485042581828,0.06300579964615129,0.010874935887483894,0.18438583627122387
9662,27,14,11,578.5970335006714,36,0.775634862538851,0.5333333333333333,0.13722465903329928,0.9214250788244963,0.0646026449603244,0.009285170295055946,0.07098389020757104
9663,25,11,12,846.2004907131195,67,0.7752162643562087,0.8666666666666667,0.12823230042846934,0.9363446369850701,0.06190825684345534,0.010414896140546763,0.18050693784043698
9664,23,7,12,152.6239504814148,20,1.0673691216066443,0.5333333333333333,0.13944068598588732,0.9261075780083047,0.05996006775543069,0.014070155990608709,0.6630461627940454
9665,26,13,10,287.42408442497253,23,0.8703581288729051,0.6666666666666666,0.1532548934684819,0.847828787658525,0.06327055093233157,0.013094744123388635,0.347630684771977
9666,21,7,12,603.4108400344849,72,0.9156298425312611,0.7333333333333333,0.2791586194919409,0.8728647297713685,0.126161911125931,0.048545465211925765,1.2834174043757212
9667,26,6,13,364.11192655563354,45,0.8618423835902455,0.6,0.27463658408250124,0.8980757426988535,0.12448734427789639,0.042389052540030364,0.8962819138276984
9668,25,14,10,730.2616143226624,50,0.8034893678829219,0.6,0.14379002598933,0.7803566608692971,0.06248416023360611,0.01509312681977084,0.5855827372923268
9669,27,13,13,988.3563935756683,63,0.7780496257520944,0.6666666666666666,0.15129309001618318,0.882557074780314,0.06431533288390406,0.012193786193281377,0.23200279151421885
9670,30,12,13,511.94198393821716,38,0.8296948772839471,0.7333333333333333,0.13388814711005664,0.9915437049905645,0.06255615535246818,0.009777611184999015,0.11573542231419137
9671,23,8,12,240.20538353919983,27,0.7377033824669561,0.5333333333333333,0.2866940882448672,0.9490110967045499,0.12312003461522095,0.03829097650983937,0.750562998951998
9672,23,12,10,352.13633275032043,32,0.9219104350278973,0.6666666666666666,0.13973188188820587,0.8802455759959503,0.06171127862552722,0.010411834366336928,0.16064126285103297
9673,28,9,13,476.95184993743896,44,0.9374276961495781,0.6666666666666666,0.28983024748805913,0.7774350285050008,0.12507468506862368,0.040073198576783715,0.7825791271300249
9674,23,5,14,212.3444905281067,31,0.7471844168479767,0.6,0.4483152280117876,0.7982261451693762,0.2508319385258385,0.12016419073691267,3.1305558061638186
9675,32,19,10,778.4727272987366,40,0.6644247837614194,0.6666666666666666,0.13252821512925397,0.9665867289323689,0.06459052395347141,0.00923567151618617,0.07388423423470747
9676,23,8,12,309.8009898662567,34,0.7929346977914202,0.6,0.13355974388983535,0.8255011326071043,0.061951290038430445,0.011739868231637772,0.23126194954139806
9677,28,13,12,412.34257912635803,30,0.8258038999675095,0.8,0.13043819301477308,0.7496095886342166,0.06271937143453131,0.012033233281208863,0.27355839204128646
9678,23,8,9,267.55751752853394,35,0.7199806057412939,0.8,0.14103256209956144,0.7808969096226116,0.06282179440704343,0.016217268729344887,0.6969343092034523
9679,22,7,11,294.92634320259094,39,0.817581578947896,0.8,0.12611611100285366,0.9708571554190507,0.06258444256576029,0.016823528389548717,0.813751002630967
9680,29,16,7,772.8755900859833,56,0.8670354089497088,0.6,0.12677014235412332,0.8515026345426694,0.06447282204137268,0.016341816166214117,0.7133254638506203
9681,27,12,11,622.1975519657135,50,0.6057381768153905,0.7333333333333333,0.1420365512928657,0.7556892670994148,0.06228925760439281,0.012804247121059185,0.358617057787491
9682,35,20,8,1061.86239528656,55,0.6241013670189594,0.6666666666666666,0.13264961718350146,0.9739059929932202,0.06215116556029409,0.010450739116266337,0.1738211739387152
9683,27,10,11,700.0129299163818,71,0.7463170675268539,0.8,0.14945838917090803,0.90603096279126,0.06189587733922672,0.010800507619068374,0.18245519392955967
9684,24,12,9,428.3552324771881,38,0.8304725842738674,0.8,0.13149880646417744,0.7268567707159321,0.06228829216889569,0.016248897494284768,0.8090562863051614
9685,26,9,10,361.2463450431824,40,0.68971304266815,0.8666666666666667,0.1492827380673281,0.7630258685392431,0.06293786334395389,0.014942505060326426,0.6035219641376561
9686,27,14,10,804.5452289581299,60,0.5817356062892752,0.6666666666666666,0.1497966447616655,0.9233216974518572,0.062087868880222184,0.008823246982696957,0.07838244253027607
9687,27,13,8,631.1386513710022,57,0.744025442399445,0.8666666666666667,0.27636826677985005,0.5980828171228336,0.12046404307961686,0.03614384291597451,0.6674395149736339
9688,23,8,11,532.5630986690521,57,0.5346621632378087,0.8,0.2812906382062003,0.898069217476912,0.12905902691487503,0.03936542816563549,0.722641818769372
9689,28,15,10,673.4213483333588,44,0.6260218503304517,0.8,0.1315528377765394,0.8645030660336007,0.06235314881713433,0.00781879993569663,0.050540201428167154
9690,18,8,8,319.7713258266449,46,0.7723456404398116,0.8666666666666667,0.13024731381770369,0.9391178527298135,0.06426813333735804,0.019027583648952292,1.0245511337141557
9691,24,12,10,619.6440670490265,53,0.5855683539161823,0.8,0.1357642307323456,0.7147169611720929,0.06546173877613107,0.012124261795535775,0.2042424279745062
9692,25,14,8,632.4437623023987,47,0.5349517686284863,0.8,0.1271651584365654,0.720625961221289,0.06348296957572849,0.011497769595988574,0.21895967998654806
9693,27,14,9,911.3222312927246,71,0.5879658053915505,0.8,0.14267567526026337,0.9471565883627849,0.06268271261011348,0.008826784041968891,0.07379659463054429
9694,28,11,11,451.0505654811859,37,0.7193457721144744,0.8,0.2810929819187744,0.8139493438541419,0.12218576814442726,0.04151292720274793,0.9290650454785931
9695,31,17,10,899.8196845054626,53,0.514045199644008,0.9333333333333333,0.13154933542405797,0.879703277040655,0.061803120486556846,0.008324560489063859,0.06332558895721226
9696,27,13,10,940.1446852684021,73,0.3483005247413332,0.9333333333333333,0.12396674321584664,0.9557382948329983,0.06280589744913323,0.01253775761298549,0.3825051151909298
9697,30,12,11,390.3524589538574,29,0.7849745717157296,0.7333333333333333,0.13436555757877694,0.8680684532179218,0.0604760809108822,0.010390467867959533,0.19341470118959045
9698,25,11,12,597.5857949256897,50,0.7706428853063512,0.7333333333333333,0.12782219181643992,0.9824820571761456,0.063804320450746,0.010622641474843868,0.1435667354037762
9699,28,19,7,731.8171453475952,48,0.5798687310156847,0.8666666666666667,0.15037171855121725,0.8641047720321154,0.06425616842637547,0.010288248928989458,0.12296315530935883
9700,27,12,7,606.4787123203278,59,0.7927443008259727,0.8666666666666667,0.28034622883471394,0.8368293928238706,0.1244165304476033,0.03875868884166529,0.7377747508246499
9701,28,12,8,634.7224822044373,58,0.7128414642048875,0.7333333333333333,0.136287598534629,0.9484987960665308,0.06204807292032195,0.008998988869783084,0.08243078821343591
9702,26,10,9,859.7128009796143,92,0.5373977675053047,0.8666666666666667,0.1297556734157928,0.9153932139052031,0.0626894485238902,0.009979752034158554,0.13406383019692786
9703,30,19,9,663.3561835289001,37,0.49427231075450945,0.9333333333333333,0.13573017241425658,0.9047400505375522,0.06344502573266764,0.008134851888317515,0.04698013691250876
9704,22,11,10,413.85471510887146,38,0.7368387999385113,0.6,0.13135555962521053,0.8025847256063553,0.06272777564605754,0.013020523609203636,0.3509754286174928
9705,23,9,12,433.43683433532715,45,0.691263446862289,0.8,0.13087080057234074,0.9999981455902115,0.06272050762984141,0.012212828333081332,0.2688759270661554
9706,21,9,9,499.4484119415283,56,0.6144272723048397,0.8666666666666667,0.46803372092131096,0.6891142384033366,0.2518029356705489,0.11108265109339199,2.8445625112557904
9707,24,12,10,499.3294675350189,42,0.8745721938540705,0.6,0.13973088767234088,0.9922220860930483,0.06310194439748144,0.012960555739589671,0.3479559434931294
9708,30,10,10,712.1538457870483,67,0.7810857589621966,0.8,0.14486932222837573,0.6493284581952571,0.06388967353394169,0.018565169268137578,0.993659158516039
9709,23,12,8,387.35654163360596,36,0.7817639211503948,0.8666666666666667,0.13985279360915834,0.9541950841566406,0.06157166404494888,0.009793035871010011,0.13545569680069472
9710,31,15,11,852.6015026569366,55,0.740976329669735,0.8,0.13507171390151407,0.9605376078738282,0.06216142413657046,0.00912970579093094,0.09747231885596652
9711,23,10,13,460.0783476829529,41,0.8656057859356512,0.6,0.1387608145380356,0.8657149526984265,0.06125528059878351,0.009724687740469013,0.133758120241121
9712,24,13,9,518.8656113147736,42,0.7002744851940093,0.8,0.4529282890186203,0.8100975381506095,0.25249794936988335,0.13060019312153315,3.5930332004573318
9713,28,13,13,958.808919429779,65,0.7354678033788158,0.7333333333333333,0.12799449093232199,0.9506790629785155,0.0626446499361918,0.011754667668236624,0.24288358871682814
9714,30,10,11,651.3170127868652,60,0.7934814999466592,0.6666666666666666,0.13191000242842676,1.0000010119250546,0.0634656798684353,0.014194038708228291,0.40107761705485145
9715,27,10,13,477.7987103462219,42,0.8373454392659391,0.7333333333333333,0.14084060794569528,0.9881700209038999,0.060294745247385845,0.012230538407231165,0.35463720787900693
9716,27,17,7,622.0981481075287,45,0.8298386806830026,0.9333333333333333,0.1510609841304713,0.8770654699562285,0.06228245414440305,0.01075774216322317,0.17810200198801793
9717,27,10,11,220.25769805908203,20,0.9771645082883272,0.6666666666666666,0.29469077552182404,1.0000007702498985,0.125951586874429,0.04749708947412694,1.2096616121523787
9718,29,13,10,560.324159860611,40,0.7925068373151211,0.7333333333333333,0.13356082936045013,0.8536208725170712,0.06263877449750736,0.010711465833196886,0.1581531072705672
9719,34,20,9,1051.4571361541748,58,0.41085767951787805,0.9333333333333333,0.13533502857979268,0.8870849237877462,0.06094635228824639,0.00789780949186655,0.0563591256063634
9720,29,12,11,493.72047448158264,38,0.994665637481495,0.5333333333333333,0.14422020148320078,0.8489592057857918,0.06446666865695844,0.011380142838784064,0.161121672288112
9721,26,11,14,279.2941598892212,22,0.9442792564092173,0.8,0.2881963953167871,0.6192358292149862,0.1264902151145732,0.03350751901666628,0.5566425915427499
9722,28,12,9,288.4285821914673,25,0.7103319859295828,0.8,0.28245672560522816,0.9183966954061838,0.12361239117194775,0.029611299323100887,0.46519429800312295
9723,25,10,11,524.1736214160919,49,0.7256754386425197,0.8,0.13984076546546653,0.9118350202969665,0.06148426064037374,0.013622322896536252,0.5320654589702765
9724,29,11,8,432.32997584342957,44,0.7555699851221661,0.8,0.1412245849848466,0.7839255470107315,0.06424811328618701,0.015843294914758797,0.6316755277523348
9725,29,12,12,640.6875786781311,48,0.7909828572409837,0.6666666666666666,0.15152617821183317,0.9704821974902755,0.06372835124024498,0.013264916923739819,0.4356781580785066
9726,27,16,8,631.986162185669,49,0.4164540418100438,0.8666666666666667,0.12835309425843225,0.9230860390942865,0.06366985344177407,0.008722707072251935,0.06204557690105282
9727,28,12,9,267.10460233688354,23,0.921562427977508,0.7333333333333333,0.14201658625383703,0.9325295167587229,0.06213831908843189,0.01103798127819007,0.2110003876051214
9728,23,9,11,300.2481572628021,30,0.8810005460796522,0.6666666666666666,0.1464865081381425,0.6859183307127117,0.06243619067581019,0.016527458230278694,0.7943133510132113
9729,29,11,13,228.33529424667358,20,0.7431332416248202,0.7333333333333333,0.13417107031379427,0.8714169938805703,0.06249048978439235,0.010857647932076804,0.21287980029251957
9730,29,16,10,729.9014348983765,43,0.5739716437079846,0.8,0.13287954394537033,0.9163758756897615,0.06199588219688603,0.010452401316703781,0.24793913752517244
9731,26,14,8,653.2823173999786,48,0.6775473138964772,0.7333333333333333,0.13668097057737824,0.8354006472648439,0.0627693658865319,0.012697884132563564,0.3932915185860485
9732,29,18,7,573.2924809455872,37,0.6993752689420117,0.8,0.13530276378378567,0.7989797252434179,0.06460199800987065,0.01367023139501815,0.4050599894191201
9733,23,9,10,376.8303151130676,39,0.7535859981161356,0.7333333333333333,0.13254960674023988,0.6783895317143762,0.060687337027605995,0.015175241717364684,0.7515392357601369
9734,26,11,12,512.036970615387,42,0.577996992894087,0.8666666666666667,0.1405790005169932,0.956003848558141,0.06226097481996601,0.009274863202270028,0.09703690408499643
9735,26,10,12,505.48399662971497,45,0.7000901454608145,0.8666666666666667,0.13037922553870407,0.9999999310394826,0.06410982530090457,0.011725775148505264,0.20183787588598523
9736,28,20,4,511.5342593193054,37,0.855569170164219,0.5333333333333333,0.1421228429460868,0.8824199785572006,0.062469038052216104,0.01343118368421073,0.41861700320431217
9737,24,10,10,796.3492588996887,86,0.8186420681243004,0.5333333333333333,0.2787903431042809,0.7773864222239919,0.12748347167934185,0.043293285620091604,0.9540567270421292
9738,24,8,13,473.7512090206146,52,0.7569758932419367,0.6,0.13625852116890527,0.8756230613008066,0.06192875309047979,0.01649409279480007,0.83253518660034
9739,24,10,12,628.6547837257385,54,0.680616338582452,0.7333333333333333,0.12059796261592795,0.9703244286412576,0.0619620237730571,0.01146542526907113,0.2271331116353425
9740,29,16,10,943.0274410247803,57,0.6517455317074218,0.6666666666666666,0.137687690447721,0.9408248283942868,0.0633073298073381,0.009175887073177869,0.0836176066204968
9741,22,9,12,325.29405331611633,33,0.8814949992144292,0.8,0.12829579943403877,0.7768433669821394,0.06238809691070469,0.01571256337290472,0.7051215273150166
9742,33,16,9,759.5811920166016,50,0.8668003740022876,0.6,0.1414232032762125,0.9037201710321238,0.06258626907195362,0.011995482845659928,0.34004284261705836
9743,31,16,11,863.238471031189,50,0.6423617031966302,0.6,0.1335509764303897,0.899454210656057,0.06181890421150838,0.011981300514419575,0.2978677352820194
9744,23,9,10,276.33231472969055,28,1.0183472777162814,0.4,0.4609214559733993,0.5019755936916471,0.25164648482833224,0.1270719222732356,3.416189030899925
9745,27,14,9,979.5573556423187,74,0.6394812693929514,0.6,0.2929901572026726,0.6957678884586375,0.12210750549869813,0.03192019030228363,0.5214844168570443
9746,24,8,11,351.05103182792664,40,0.863829304336272,0.4,0.1303810305175412,0.9499304077407267,0.06257426832874051,0.011307516200019081,0.220414395706158
9747,29,10,11,216.83190822601318,22,0.9344886868329748,0.6666666666666666,0.13940593285057662,0.9690618426960848,0.0621240317900621,0.017663958311916382,0.8828330487055385
9748,27,15,10,822.1368491649628,58,0.4774549261058177,1.0,0.12671420267165404,0.8242721274301327,0.061512400461062544,0.00915044001757758,0.09996397123952869
9749,23,6,14,409.4301941394806,59,0.7900678028186695,0.7333333333333333,0.13286374412992608,0.8532575587489231,0.061410905892706646,0.013661363582970345,0.48527341878885594
9750,25,10,13,289.6503894329071,25,1.3846019563580245,0.6,0.15141413416399552,0.9573327184461716,0.0640382289360525,0.012428004676628648,0.27259708248251
9751,28,10,12,250.42224645614624,22,0.9936291633568268,0.4,0.14519282369577444,0.8513920749024831,0.06366326532316631,0.013269950456298031,0.33626047018715693
9752,25,10,12,336.4374911785126,30,1.0071353387649782,0.5333333333333333,0.12758698778093383,0.7910606955768855,0.05878969612490024,0.013940466961446378,0.6502254093197919
9753,26,10,12,300.8501925468445,26,0.5575179531806708,0.7333333333333333,0.13489098201829072,0.8251061660549612,0.0622222576574538,0.014935105483964806,0.6454259170275095
9754,27,13,9,380.1804664134979,30,0.8403851479615826,0.6666666666666666,0.13972690194058376,0.7915119388466811,0.06449417948490105,0.010867915362580765,0.14343343468079872
9755,25,11,11,297.13714122772217,26,0.9224325376751811,0.4666666666666667,0.13467499661704815,0.686047773647443,0.0678582749921974,0.01646125583405547,0.5592557285486544
9756,22,10,11,240.47669172286987,22,0.876935094330836,0.6666666666666666,0.14349807889508853,0.764347088213018,0.06181002142748287,0.012358644721345005,0.32398242129525456
9757,28,11,11,237.02852749824524,21,0.9754784073461775,0.4,0.1414624870629738,0.8828390243840357,0.0628855606284492,0.012753444527436032,0.37502351399313055
9758,25,12,10,454.48806071281433,43,0.8081605402855009,0.6,0.13135713785540942,0.8481377921989289,0.061824768049585484,0.014426937708624672,0.61503846364095
9759,27,12,13,337.4429726600647,23,1.0615584045445343,0.4666666666666667,0.1438563943047621,0.9818016151129992,0.0645475194828779,0.010128225430763053,0.10753650282461981
9760,32,17,10,936.6582181453705,55,0.55148155320401,0.8,0.1319934343480623,0.8500839131778813,0.06184205228715244,0.00985373579529698,0.1265885154030033
9761,27,10,11,444.22353887557983,44,0.44345229931472907,0.7333333333333333,0.2938535126014649,0.9146472050356809,0.12350720672970594,0.03868622681634798,0.784545939029641
9762,31,14,11,562.782961845398,40,0.73552025561349,0.8,0.13674220307969467,0.8545548963484866,0.06429680970710142,0.010723355458335184,0.1457518318286472
9763,25,9,9,324.6813054084778,38,0.7916872321633304,0.7333333333333333,0.14366426636228935,0.9324878292604573,0.062267751553030916,0.014255230787214822,0.5535987107487746
9764,28,12,8,430.2968997955322,40,0.5857159017249274,0.7333333333333333,0.14340282582065925,0.9449970366064357,0.06383835741351186,0.012459641161335107,0.28133836122443784
9765,24,8,9,372.8036575317383,48,0.6118676443775538,0.8,0.129789453779045,0.8091460201621266,0.06251469781173791,0.013563111492110744,0.4191255951733087
9766,26,12,14,407.0444974899292,30,0.7952055285622893,0.8666666666666667,0.1244538594342738,0.8873324005066823,0.06238678990726979,0.010203790149246182,0.1360331559876193
9767,27,12,12,764.1029145717621,58,0.5091463423178169,0.9333333333333333,0.12923893259302285,0.9434008496131713,0.062056272082678596,0.008848534431755588,0.08001217694290533
9768,29,16,7,877.3782987594604,70,0.6921945474986819,0.6666666666666666,0.13980648252759775,0.7428448973431611,0.06003013808030758,0.009872141109422245,0.180050975391505
9769,23,8,11,271.4540593624115,33,1.0525969908986628,0.26666666666666666,0.1455936424337483,0.9847445632869514,0.06165496211006689,0.012743217585340619,0.398844539853668
9770,31,17,7,751.4282541275024,46,0.7321920211438769,0.7333333333333333,0.1314834255140814,0.857531074479088,0.06212461841526082,0.009460710032648636,0.10511155769478298
9771,25,14,10,415.7705497741699,29,0.7692170374294685,0.8,0.14252023629222962,0.8484798588468482,0.06425548173550233,0.012319033440358038,0.2679166176279901
9772,27,10,11,271.1994333267212,23,0.9578100847541345,0.6666666666666666,0.13359541261271182,0.9220464847399245,0.06332346731293162,0.01362922358031388,0.39343036008934107
9773,25,12,11,673.2426102161407,55,0.7024703723618135,0.8,0.13144375939815814,0.960844230732111,0.06248339888691435,0.01623871300935598,0.7354911851003914
9774,23,12,11,596.5509293079376,46,0.868113458058363,0.5333333333333333,0.2847804944577935,0.8014843462717035,0.12416420267450917,0.03352393247662396,0.5612075142750634
9775,31,22,5,555.6695909500122,35,0.6536583024037832,0.8666666666666667,0.131355977419211,0.7978239816714258,0.06307694087887158,0.010537186710972118,0.17224247095273396
9776,22,8,14,237.14580368995667,24,0.8066404957247477,0.4666666666666667,0.28051740714128853,0.6575923335077968,0.13130838177142162,0.04743572223015532,1.1065107182074552
9777,31,20,8,523.1061239242554,33,0.6905895788563611,0.4,0.13391063751902116,0.9343875975693914,0.06334708351106418,0.009732993262038317,0.09857097355943067
9778,29,15,9,442.5647773742676,34,0.8583213142870177,0.6,0.13039835148677575,0.925784088761933,0.06323861289880396,0.012106870996068908,0.276116618124581
9779,28,11,11,559.9879808425903,49,0.6266249763634358,0.7333333333333333,0.14493412392990468,0.8642445811511936,0.06077173488247149,0.00958503570785382,0.14432980280008617
9780,27,13,9,395.7846612930298,33,0.813712545821445,0.7333333333333333,0.13450911347722835,0.9364939816908086,0.0625877559156416,0.00995788765205053,0.12093698349271037
9781,25,12,11,507.75554275512695,43,0.7945993106269661,0.7333333333333333,0.1304085340593825,0.8562855847224283,0.06282509162714899,0.011113632727366263,0.21622666639709004
9782,31,15,12,488.7471981048584,30,0.7902071179748391,0.6666666666666666,0.12709324208977205,0.9125046505087081,0.060985074223536904,0.011644133242882675,0.2838195946377343
9783,24,10,11,297.2987160682678,28,0.83266948614087,0.7333333333333333,0.14477165036315015,0.8500968446230647,0.06394803934253232,0.0172164943942588,0.7974811212320272
9784,25,13,10,399.96305799484253,32,0.7246625024131591,0.7333333333333333,0.13729927319142696,0.8823037787766437,0.06364461986235169,0.0112088015761573,0.19338098589109906
9785,28,13,11,926.5091404914856,65,0.5853464542755129,0.8,0.14938907568386983,0.7651794400775139,0.06412856815008271,0.01743593010399043,0.7695224353796375
9786,32,17,8,1179.3092629909515,78,0.8559118347700763,0.5333333333333333,0.13443496940221308,0.9232711281584831,0.0631252877673574,0.009566274197681685,0.09708525286787006
9787,27,10,11,287.20947527885437,26,0.9945344861715922,0.5333333333333333,0.13082350832493106,0.8108154532296712,0.06090773277505352,0.01496212373126517,0.6638234103500911
9788,29,12,12,475.3767008781433,35,0.9132964664150018,0.5333333333333333,0.2908230434639261,0.9394990138899376,0.12377969410940487,0.0333934686987952,0.548582681683379
9789,28,14,10,362.95991802215576,28,1.023008277574486,0.4666666666666667,0.13334986850922306,0.8129099884366286,0.061355306932641226,0.009234392422321259,0.1146763305997425
9790,29,14,11,1633.9640665054321,117,0.7015076553059245,0.7333333333333333,0.15055841498107225,0.938811923123277,0.06347964617579929,0.017166948566102375,0.7871991551124257
9791,27,11,13,404.8338716030121,33,0.9251456203613967,0.6666666666666666,0.1419948137567351,0.9068480123705119,0.06183694812085021,0.01042397538502817,0.1686936104133575
9792,30,15,10,1035.150390625,68,0.5228072025608811,0.8666666666666667,0.1353394594790951,0.964777943753432,0.06370506517868932,0.010040140525620706,0.10830488471493084
9793,27,9,14,646.5351219177246,57,0.9528743698043799,0.6666666666666666,0.13591126981683255,0.9453586031570644,0.061806203387624666,0.015258762847705696,0.7270849958388395
9794,32,19,10,639.8760957717896,34,0.489129999691961,0.8,0.14952639281648983,0.9008813582914863,0.06231362480347984,0.014163499377482383,0.5452261676603832
9795,21,9,10,488.81204891204834,53,0.7551830618542456,0.8666666666666667,0.2807791372612432,0.5368627024884717,0.12805969817918922,0.04622805104329767,1.1000925078303017
9796,27,13,11,531.5692236423492,39,0.5061944590620684,0.8666666666666667,0.1282238908826179,0.9662203480568425,0.06288983373377066,0.010811030457662768,0.1739308147102991
